3377,1,doorknob,F2_Noun_predicative_283,M2_Noun_predicative_283,0,0,0,target,326781500,250857736,96591748,405608575,26105294,322567475
3378,1,doorknob,F2_Noun_single_2syll_238,M2_Noun_single_2syll_238,0,0,0,target,326781500,250857736,96591748,405608575,26105294,322567475
3379,1,doormat,M1_Noun_phrase_2syll_94,F1_Noun_phrase_2syll_94,0,0,0,target,96591748,287330933,155988113,21225938,306940286,287978300
3380,1,doormat,M2_Noun_single_2syll_94,F1_Noun_single_2syll_94,0,0,0,target,96591748,287330933,155988113,21225938,306940286,287978300
3381,1,dresser,M1_Noun_phrase_2syll_103,F1_Noun_phrase_2syll_103,0,0,0,target,226825954,171049091,256912663,33723657,175924133,18865689
3382,1,dresser,M2_Noun_single_2syll_103,F1_Noun_single_2syll_103,0,0,0,target,226825954,171049091,256912663,33723657,175924133,18865689
3383,2,dustpan,M2_Noun_transitiveend_172,F2_Noun_transitiveend_172,F2_Noun_intransitivePPend_85,M2_Noun_intransitivePPend_85,0,target,215384365,221737165,215384356,290582624,269726894,275598881
3384,1,dustpan,F2_Noun_phrase_2syll_244,M2_Noun_phrase_2syll_244,0,0,0,target,215384365,221737165,215384356,290582624,93715252,275598881
3385,1,dustpan,F2_Noun_predicative_295,M2_Noun_predicative_295,0,0,0,target,215384365,221737165,215384356,290582624,93715252,275598881
3386,1,dustpan,F2_Noun_single_2syll_244,M2_Noun_single_2syll_244,0,0,0,target,215384365,221737165,215384356,290582624,93715252,275598881
3387,1,family,M1_Noun_phrase_3syll_10,F1_Noun_phrase_3syll_10,0,0,0,target,207786421,134653718,270895163,222362446,90784409,17265799
3388,1,family,M2_Noun_single_3syll_10,F1_Noun_single_3syll_10,0,0,0,target,207786421,134653718,270895163,222362446,90784409,17265799
3389,1,family,M1_Noun_predicative_179,F1_Noun_predicative_179,0,0,0,target,98124059,270895163,21660012,244632067,48924763,234456007
3390,1,family,M2_Noun_attributive_175,0,0,0,0,target,42858832,134653718,270895163,222362446,375059824,17265799
3391,2,family,M2_Noun_ditransitive_1,0,0,0,0,target,283136354,238324735,300552995,395276248,8452381,51622749
3392,2,family,M2_Noun_transitivebeg_27,0,0,0,0,target,383312308,270895163,300552995,384619180,194390858,370382288
3393,1,flannel,F2_Noun_phrase_2syll_275,M2_Noun_phrase_2syll_278,0,0,0,target,241685065,227600842,403908730,52622503,72380854,102279073
3394,1,flannel,F2_Noun_single_2syll_275,M2_Noun_single_2syll_274,0,0,0,target,241685065,227600842,403908730,52622503,72380854,102279073
3395,1,flannel,M2_Noun_phrase_2syll_278,0,0,0,0,target,241685065,227600842,403908730,52622503,72380854,102279073
3396,1,frame,M1_Noun_phrase_1syll_169,F1_Noun_phrase_1syll_169,0,0,0,target,14959596,111186662,31839759,269269505,126935459,313920950
3397,1,frame,M2_Noun_single_1syll_169,F1_Noun_single_1syll_169,0,0,0,target,14959596,111186662,31839759,269269505,126935459,313920950
3398,1,friend,M1_Noun_phrase_1syll_107,F1_Noun_phrase_1syll_107,0,0,0,target,297973031,193925351,101010101,75316495,268614719,27368260
3399,1,friend,M2_Noun_single_1syll_107,F1_Noun_single_1syll_107,0,0,0,target,297973031,193925351,47105947,75316495,268614719,27368260
3400,1,friend,M1_Noun_predicative_168,F1_Noun_predicative_168,0,0,0,target,304556045,369447623,268614719,27368260,64528655,216784990
3401,2,friend,M2_Noun_transitivebeg_24,0,0,0,0,target,357762089,340157162,2120374,221321752,364209767,233240983
3402,2,friend,M2_Noun_transitiveend_96,0,0,0,0,target,207120154,389358862,154792349,3532303,331667633,0
3403,1,gas,M1_Noun_phrase_2syll_101,F1_Noun_phrase_2syll_101,0,0,0,target,274039817,96617173,150333266,228113827,150919676,109977098
3404,1,gas,M2_Noun_single_2syll_101,F1_Noun_single_2syll_101,0,0,0,target,274039817,96617173,150333266,228113827,150919676,109977098
3405,1,gentleman,F2_Noun_phrase_3syll_65,M2_Noun_phrase_3syll_65,0,0,0,target,188279510,116496205,126855932,226670272,1055770,8153444
3406,1,gentleman,F2_Noun_phrase_3syll_65,M2_Noun_phrase_3syll_65,0,0,0,target,188279510,116496205,126855932,226670272,1055770,8153444
3407,1,gentleman,F2_Noun_single_3syll_65,M2_Noun_single_3syll_65,0,0,0,target,188279510,116496205,126855932,226670272,1055770,8153444
3408,1,grandma,M2_Noun_attributive_190,F2_Noun_attributive_190,0,0,0,target,200417396,293835122,96270701,19037372,31857694,53405169
3409,1,grandma,F2_Noun_phrase_2syll_161,M2_Noun_phrase_2syll_161,0,0,0,target,200417396,51123403,293835122,19037372,96270701,6370100
3410,1,grandma,F2_Noun_predicative_211,M2_Noun_predicative_211,0,0,0,target,200417396,293835122,96270701,19037372,31857694,53405169
3411,1,grandma,F2_Noun_single_2syll_161,M2_Noun_single_2syll_161,0,0,0,target,200417396,293835122,169721918,45387273,89517556,110543195
3412,1,guest,F2_Noun_phrase_1syll_287,M2_Noun_phrase_1syll_287,0,0,0,target,326025326,129322343,332969861,189525134,118045183,6876317
3413,1,guest,F2_Noun_single_1syll_287,M2_Noun_single_1syll_287,0,0,0,target,326025326,129322343,332969861,189525134,118045183,6876317
3414,1,guy,F2_Noun_phrase_1syll_36,M1_Noun_phrase_1syll_36,0,0,0,target,35314865,193059866,32863584,59092591,194852984,321504251
3415,1,guy,F2_Noun_single_1syll_36,M1_Noun_single_1syll_36,0,0,0,target,35314865,193059866,32863584,59092591,194852984,321504251
3416,2,guy,M1_Noun_transitivebeg_8,0,0,0,0,target,30873232,31684154,247800832,88844014,162435824,0
3417,1,hall,F2_Noun_phrase_1syll_251,M2_Noun_phrase_1syll_251,0,0,0,target,46714759,40167793,230292730,637571,51628836,284764055
3418,1,hall,F2_Noun_single_1syll_251,M2_Noun_single_1syll_251,0,0,0,target,46714759,40167793,230292730,637571,51628836,284764055
3419,2,hanger,M1_Noun_intransitivePPbeg_30,F2_Noun_intransitivePPbeg_30,0,0,0,target,197894261,292671560,221714875,299112899,289930448,242946103
3420,2,hanger,M1_Noun_intransitivePPend_34,F2_Noun_intransitivePPend_34,0,0,0,target,286282403,164079905,11768716,176159966,287314931,45261254
3421,1,hanger,M1_Noun_single_2syll_24,F2_Noun_single_2syll_24,0,0,0,target,121274773,111235373,169194527,151997177,282882188,47122173
3422,1,hanger,F2_Noun_phrase_2syll_24,M1_Noun_phrase_2syll_24,0,0,0,target,121274773,111235373,169194527,151997177,282882188,47122173
3423,1,hanger,F2_Noun_predicative_50,M1_Noun_predicative_50,0,0,0,target,121274773,111235373,221714875,282882188,33723657,91468952
3424,1,hanger,F1_Noun_attributive_48,M3_Noun_attributive_48,0,0,0,target,121274773,111235373,221714875,91468952,282882188,33723657
3425,2,hanger,M1_Noun_transitiveend_50,0,0,0,0,target,326905355,317473967,13423453,138710468,134523755,57467314
3426,1,heirloom,M2_Noun_attributive_249,F2_Noun_attributive_249,0,0,0,target,33916017,46714759,286412933,385551193,34610266,305775344
3427,1,heirloom,F2_Noun_phrase_2syll_227,M2_Noun_phrase_2syll_227,0,0,0,target,33916017,51628836,286412933,71680558,6876317,21402747
3428,1,heirloom,F2_Noun_predicative_265,M2_Noun_predicative_265,0,0,0,target,33916017,46714759,286412933,385551193,34610266,305775344
3429,1,heirloom,F2_Noun_single_2syll_227,M2_Noun_single_2syll_227,0,0,0,target,33916017,51628836,286412933,71680558,6876317,21402747
3430,1,homeowners,F2_Noun_phrase_3syll_74,M2_Noun_phrase_3syll_74,0,0,0,target,35900025,90784409,155845634,181672718,27229660,232634692
3431,1,homeowners,F2_Noun_single_3syll_74,M2_Noun_single_3syll_74,0,0,0,target,35900025,90784409,155845634,181672718,27229660,232634692
3432,1,husband,F2_Noun_phrase_2syll_213,M2_Noun_phrase_2syll_213,0,0,0,target,169125761,666555888,132936830,234267634,213331933,90784409
3433,1,husband,F2_Noun_single_2syll_213,M2_Noun_single_2syll_213,0,0,0,target,169125761,666555888,132936830,234267634,213331933,90784409
3434,1,iron (clothes),M1_Noun_phrase_2syll_117,F1_Noun_phrase_2syll_117,0,0,0,target,11953049,88705651,3967254867,322723538,293685736,12383911
3435,1,iron (clothes),M1_Noun_phrase_2syll_60,F1_Noun_phrase_2syll_60,0,0,0,target,11953049,88705651,25168917,130656938,12383911,49984180
